timestamp,packet_count,total_bytes
2025-07-26 07:45:00,896,204391
2025-07-26 07:46:00,947,190817
2025-07-26 07:47:00,853,152142
2025-07-26 07:48:00,869,181079
2025-07-26 07:49:00,833,199889
2025-07-26 07:50:00,826,185029
2025-07-26 07:51:00,914,189587
2025-07-26 07:52:00,808,181152
2025-07-26 07:53:00,808,182536
2025-07-26 07:54:00,755,174125
2025-07-26 07:55:00,826,203537
2025-07-26 07:56:00,668,129612
2025-07-26 07:57:00,891,237263
2025-07-26 07:58:00,849,193702
2025-07-26 07:59:00,771,178183
2025-07-26 08:00:00,743,172488
2025-07-26 08:01:00,1027,265368
2025-07-26 08:02:00,999,239453
2025-07-26 08:03:00,873,185093
2025-07-26 08:04:00,1081,264002
2025-07-26 08:05:00,1025,235477
2025-07-26 08:06:00,970,156402
2025-07-26 08:07:00,1028,223821
2025-07-26 08:08:00,873,174082
2025-07-26 08:09:00,887,181405
2025-07-26 08:10:00,980,210738
2025-07-26 08:11:00,1147,268202
2025-07-26 08:12:00,884,163048
2025-07-26 08:13:00,1103,293677
2025-07-26 08:14:00,1153,271805
2025-07-26 08:15:00,827,169786
2025-07-26 08:16:00,794,138241
2025-07-26 08:17:00,890,180512
2025-07-26 08:18:00,801,192043
2025-07-26 08:19:00,838,213864
2025-07-26 08:20:00,822,204203
2025-07-26 08:21:00,905,183346
2025-07-26 08:22:00,837,178786
2025-07-26 08:23:00,926,232369
2025-07-26 08:24:00,793,174838
2025-07-26 08:25:00,830,209666
2025-07-26 08:26:00,762,170281
2025-07-26 08:27:00,799,197943
2025-07-26 08:28:00,677,133020
2025-07-26 08:29:00,952,248153
2025-07-26 08:30:00,760,167723
2025-07-26 08:31:00,958,273972
2025-07-26 08:32:00,834,198982
2025-07-26 08:33:00,970,241868
2025-07-26 08:34:00,1017,217345
2025-07-26 08:35:00,877,180089
2025-07-26 08:36:00,929,147137
2025-07-26 08:37:00,1072,263476
2025-07-26 08:38:00,839,156813
2025-07-26 08:39:00,873,185448
2025-07-26 08:40:00,864,168636
2025-07-26 08:41:00,895,186721
2025-07-26 08:42:00,956,209893
2025-07-26 08:43:00,1125,279008
2025-07-26 08:44:00,1110,249906
2025-07-26 08:45:00,853,171243
2025-07-26 08:46:00,981,216552
2025-07-26 08:47:00,898,184093
2025-07-26 08:48:00,941,214651
2025-07-26 08:49:00,910,200311
2025-07-26 08:50:00,865,181813
2025-07-26 08:51:00,903,179340
2025-07-26 08:52:00,1418,423960
2025-07-26 08:53:00,731,156671
2025-07-26 08:54:00,885,221676
2025-07-26 08:55:00,793,193648
2025-07-26 08:56:00,797,186161
2025-07-26 08:57:00,643,126637
2025-07-26 08:58:00,827,201439
2025-07-26 08:59:00,744,165069
2025-07-26 09:00:00,884,229987
2025-07-26 09:01:00,813,174615
2025-07-26 09:02:00,1091,280278
2025-07-26 09:03:00,902,180835
2025-07-26 09:04:00,911,176601
2025-07-26 09:05:00,900,202079
2025-07-26 09:06:00,1217,230230
2025-07-26 09:07:00,1111,234942
2025-07-26 09:08:00,1026,243596
2025-07-26 09:09:00,829,156679
2025-07-26 09:10:00,885,185812
2025-07-26 09:11:00,904,175169
2025-07-26 09:12:00,893,183339
2025-07-26 09:13:00,1117,270137
2025-07-26 09:14:00,1122,268843
2025-07-26 09:15:00,887,182740
2025-07-26 09:16:00,969,213530
2025-07-26 09:17:00,1129,220339
2025-07-26 09:18:00,887,158968
2025-07-26 09:19:00,976,256213
2025-07-26 09:20:00,723,150991
2025-07-26 09:21:00,1149,235046
2025-07-26 09:22:00,922,229520
2025-07-26 09:23:00,657,123854
2025-07-26 09:24:00,966,260540
2025-07-26 09:25:00,834,193100
2025-07-26 09:26:00,694,139631
2025-07-26 09:27:00,805,194293
2025-07-26 09:28:00,865,201763
2025-07-26 09:29:00,763,175299
2025-07-26 09:30:00,747,178614
2025-07-26 09:31:00,904,244984
2025-07-26 09:32:00,866,213769
2025-07-26 09:33:00,877,201305
2025-07-26 09:34:00,1070,261457
2025-07-26 09:35:00,955,240005
2025-07-26 09:36:00,1042,207326
2025-07-26 09:37:00,930,197587
2025-07-26 09:38:00,822,165963
2025-07-26 09:39:00,813,163707
2025-07-26 09:40:00,956,229431
2025-07-26 09:41:00,857,180237
2025-07-26 09:42:00,947,221184
2025-07-26 09:43:00,940,218189
2025-07-26 09:44:00,998,222876
2025-07-26 09:45:00,878,187318
2025-07-26 09:46:00,959,229504
2025-07-26 09:47:00,835,163332
2025-07-26 09:48:00,935,197118
2025-07-26 09:49:00,903,208951
2025-07-26 09:50:00,850,186790
2025-07-26 09:51:00,972,182100
2025-07-26 09:52:00,1133,281416
2025-07-26 09:53:00,798,133465
2025-07-26 09:54:00,952,244018
2025-07-26 09:55:00,876,207241
2025-07-26 09:56:00,802,185976
2025-07-26 09:57:00,850,224907
2025-07-26 09:58:00,897,216997
2025-07-26 09:59:00,762,157468
2025-07-26 10:00:00,961,280861
2025-07-26 10:01:00,833,188583
2025-07-26 10:02:00,1040,269224
2025-07-26 10:03:00,1017,237453
2025-07-26 10:04:00,1070,273617
2025-07-26 10:05:00,1188,329273
2025-07-26 10:06:00,1213,294645
2025-07-26 10:07:00,1251,347749
2025-07-26 10:08:00,857,175547
2025-07-26 10:09:00,1213,363642
2025-07-26 10:10:00,999,231006
2025-07-26 10:11:00,1008,285222
2025-07-26 10:12:00,961,223170
2025-07-26 10:13:00,983,218224
2025-07-26 10:14:00,947,211282
2025-07-26 10:15:00,1077,257503
2025-07-26 10:16:00,1170,296627
2025-07-26 10:17:00,863,163100
2025-07-26 10:18:00,847,184221
2025-07-26 10:19:00,1363,387433
2025-07-26 10:20:00,867,189200
2025-07-26 10:21:00,1049,197537
2025-07-26 10:22:00,1086,259297
2025-07-26 10:23:00,825,145572
2025-07-26 10:24:00,959,229606
2025-07-26 10:25:00,2444,1263760
2025-07-26 10:26:00,878,174883
2025-07-26 10:27:00,787,148847
2025-07-26 10:28:00,1084,265455
2025-07-26 10:29:00,842,184202
2025-07-26 10:30:00,888,235866
2025-07-26 10:31:00,909,201358
2025-07-26 10:32:00,841,175327
2025-07-26 10:33:00,878,199719
2025-07-26 10:34:00,1141,283042
2025-07-26 10:35:00,1011,243681
2025-07-26 10:36:00,1085,217156
2025-07-26 10:37:00,909,176912
2025-07-26 10:38:00,884,169829
2025-07-26 10:39:00,843,168109
2025-07-26 10:40:00,977,213531
2025-07-26 10:41:00,688,99964
2025-07-26 10:42:00,918,206000
2025-07-26 10:43:00,881,178403
2025-07-26 10:44:00,1150,306985
2025-07-26 10:45:00,826,143613
2025-07-26 10:46:00,843,159787
2025-07-26 10:47:00,905,174636
2025-07-26 10:48:00,721,142778
2025-07-26 10:49:00,993,262612
2025-07-26 10:50:00,796,168728
2025-07-26 10:51:00,950,178902
2025-07-26 10:52:00,1088,322753
2025-07-26 10:53:00,849,177107
2025-07-26 10:54:00,934,298477
2025-07-26 10:55:00,838,197598
2025-07-26 10:56:00,660,115999
2025-07-26 10:57:00,942,252237
2025-07-26 10:58:00,750,159164
2025-07-26 10:59:00,808,169762
2025-07-26 11:00:00,754,188945
2025-07-26 11:01:00,1194,343136
2025-07-26 11:02:00,833,150899
2025-07-26 11:03:00,1040,251942
2025-07-26 11:04:00,965,220409
2025-07-26 11:05:00,7284,7684073
2025-07-26 11:06:00,1014,215806
2025-07-26 11:07:00,968,211491
2025-07-26 11:08:00,763,125320
2025-07-26 11:09:00,3513,3579449
2025-07-26 11:10:00,927,179880
2025-07-26 11:11:00,978,166593
2025-07-26 11:12:00,1164,284061
2025-07-26 11:13:00,1190,286618
2025-07-26 11:14:00,1097,246015
2025-07-26 11:15:00,907,183426
2025-07-26 11:16:00,1585,855671
2025-07-26 11:17:00,884,163905
2025-07-26 11:18:00,1100,339227
2025-07-26 11:19:00,11332,14322881
2025-07-26 11:20:00,5596,6305047
2025-07-26 11:21:00,725,120615
2025-07-26 11:22:00,917,227014
2025-07-26 11:23:00,782,178940
2025-07-26 11:24:00,834,194183
2025-07-26 11:25:00,5058,5585021
2025-07-26 11:26:00,852,184693
2025-07-26 11:27:00,748,172788
2025-07-26 11:28:00,833,187555
2025-07-26 11:29:00,834,190193
2025-07-26 11:30:00,766,184835
2025-07-26 11:31:00,961,261723
2025-07-26 11:32:00,1196,406275
2025-07-26 11:33:00,917,194758
2025-07-26 11:34:00,1010,209070
2025-07-26 11:35:00,1005,217633
2025-07-26 11:36:00,951,199828
2025-07-26 11:37:00,1102,209403
2025-07-26 11:38:00,945,163473
2025-07-26 11:39:00,990,195572
2025-07-26 11:40:00,807,151355
2025-07-26 11:41:00,900,176937
2025-07-26 11:42:00,916,193133
2025-07-26 11:43:00,1111,300307
2025-07-26 11:44:00,1001,219973
2025-07-26 11:45:00,888,175838
2025-07-26 11:46:00,879,155328
2025-07-26 11:47:00,986,215650
2025-07-26 11:48:00,743,124306
2025-07-26 11:49:00,981,215508
2025-07-26 11:50:00,855,208307
2025-07-26 11:51:00,786,123438
2025-07-26 11:52:00,956,225548
2025-07-26 11:53:00,835,185810
2025-07-26 11:54:00,797,179724
2025-07-26 11:55:00,1144,295355
2025-07-26 11:56:00,751,145650
2025-07-26 11:57:00,782,168319
2025-07-26 11:58:00,888,222067
2025-07-26 11:59:00,862,200075
2025-07-26 12:00:00,873,236580
2025-07-26 12:01:00,986,262269
2025-07-26 12:02:00,886,167243
2025-07-26 12:03:00,1083,228079
2025-07-26 12:04:00,1074,211309
2025-07-26 12:05:00,1012,234689
2025-07-26 12:06:00,1164,293044
2025-07-26 12:07:00,897,195686
2025-07-26 12:08:00,970,166137
2025-07-26 12:09:00,987,218789
2025-07-26 12:10:00,920,172781
2025-07-26 12:11:00,895,174416
2025-07-26 12:12:00,963,201825
2025-07-26 12:13:00,1020,244328
2025-07-26 12:14:00,943,196508
2025-07-26 12:15:00,1029,242339
2025-07-26 12:16:00,997,164094
2025-07-26 12:17:00,1053,251371
2025-07-26 12:18:00,696,117443
2025-07-26 12:19:00,1018,253560
2025-07-26 12:20:00,834,186232
2025-07-26 12:21:00,805,137340
2025-07-26 12:22:00,915,218885
2025-07-26 12:23:00,815,189397
2025-07-26 12:24:00,891,203206
2025-07-26 12:25:00,997,276263
2025-07-26 12:26:00,632,97120
2025-07-26 12:27:00,746,165350
2025-07-26 12:28:00,826,187256
2025-07-26 12:29:00,1105,432316
2025-07-26 12:30:00,770,168579
2025-07-26 12:31:00,952,257438
2025-07-26 12:32:00,840,179236
2025-07-26 12:33:00,829,179679
2025-07-26 12:34:00,963,195621
2025-07-26 12:35:00,1165,259093
2025-07-26 12:36:00,1027,270675
2025-07-26 12:37:00,863,175727
2025-07-26 12:38:00,854,159550
2025-07-26 12:39:00,866,179957
2025-07-26 12:40:00,852,183110
2025-07-26 12:41:00,876,206501
2025-07-26 12:42:00,800,160045
2025-07-26 12:43:00,965,227791
2025-07-26 12:44:00,989,201620
2025-07-26 12:45:00,876,185695
2025-07-26 12:46:00,852,171331
2025-07-26 12:47:00,1002,239960
2025-07-26 12:48:00,809,145376
2025-07-26 12:49:00,911,198435
2025-07-26 12:50:00,883,185201
2025-07-26 12:51:00,1022,183674
2025-07-26 12:52:00,992,230271
2025-07-26 12:53:00,940,234231
2025-07-26 12:54:00,777,166515
2025-07-26 12:55:00,859,224316
2025-07-26 12:56:00,719,142581
2025-07-26 12:57:00,833,199358
2025-07-26 12:58:00,833,210325
2025-07-26 12:59:00,761,161141
2025-07-26 13:00:00,970,269538
2025-07-26 13:01:00,865,193113
2025-07-26 13:02:00,1081,210532
2025-07-26 13:03:00,1171,268347
2025-07-26 13:04:00,1051,230881
2025-07-26 13:05:00,1000,234295
2025-07-26 13:06:00,1126,231958
2025-07-26 13:07:00,973,191058
2025-07-26 13:08:00,806,152430
2025-07-26 13:09:00,908,191025
2025-07-26 13:10:00,953,198736
2025-07-26 13:11:00,846,169061
2025-07-26 13:12:00,1011,236528
2025-07-26 13:13:00,1581,629794
2025-07-26 13:14:00,950,188194
2025-07-26 13:15:00,918,204824
2025-07-26 13:16:00,1008,231111
2025-07-26 13:17:00,1011,226403
2025-07-26 13:18:00,988,282183
2025-07-26 13:19:00,1007,278767
2025-07-26 13:20:00,806,176547
2025-07-26 13:21:00,960,190352
2025-07-26 13:22:00,1013,263377
2025-07-26 13:23:00,877,218501
2025-07-26 13:24:00,891,200433
2025-07-26 13:25:00,888,220774
2025-07-26 13:26:00,770,160313
2025-07-26 13:27:00,2913,1872432
2025-07-26 13:28:00,839,192890
2025-07-26 13:29:00,1030,269513
2025-07-26 13:30:00,818,206287
2025-07-26 13:31:00,1003,239413
2025-07-26 13:32:00,1169,321900
2025-07-26 13:33:00,797,147978
2025-07-26 13:34:00,1223,267253
2025-07-26 13:35:00,1211,295192
2025-07-26 13:36:00,954,199196
2025-07-26 13:37:00,917,200088
2025-07-26 13:38:00,1037,240436
2025-07-26 13:39:00,940,203165
2025-07-26 13:40:00,985,195714
2025-07-26 13:41:00,917,195962
2025-07-26 13:42:00,1033,196742
2025-07-26 13:43:00,1018,231213
2025-07-26 13:44:00,1146,274400
2025-07-26 13:45:00,904,165229
2025-07-26 13:46:00,846,159210
2025-07-26 13:47:00,1328,436817
2025-07-26 13:48:00,869,165437
2025-07-26 13:49:00,1014,245374
2025-07-26 13:50:00,906,215994
2025-07-26 13:51:00,954,209697
2025-07-26 13:52:00,838,210566
2025-07-26 13:53:00,1015,270254
2025-07-26 13:54:00,926,228087
2025-07-26 13:55:00,983,250158
2025-07-26 13:56:00,690,135796
2025-07-26 13:57:00,708,149160
2025-07-26 13:58:00,1017,244398
2025-07-26 13:59:00,1018,314043
2025-07-26 14:00:00,956,265972
2025-07-26 14:01:00,999,253116
2025-07-26 14:02:00,820,208308
2025-07-26 14:03:00,1261,348446
2025-07-26 14:04:00,1219,302222
2025-07-26 14:05:00,993,216454
2025-07-26 14:06:00,1486,505503
2025-07-26 14:07:00,1290,330311
2025-07-26 14:08:00,961,148444
2025-07-26 14:09:00,993,182857
2025-07-26 14:10:00,957,220575
2025-07-26 14:11:00,881,183825
2025-07-26 14:12:00,1084,265317
2025-07-26 14:13:00,1103,209066
2025-07-26 14:14:00,1055,213129
2025-07-26 14:15:00,919,190460
2025-07-26 14:16:00,1006,249108
2025-07-26 14:17:00,943,204617
2025-07-26 14:18:00,885,195493
2025-07-26 14:19:00,1147,292532
2025-07-26 14:20:00,823,171276
2025-07-26 14:21:00,912,193161
2025-07-26 14:22:00,7974,8461166
2025-07-26 14:23:00,848,200505
2025-07-26 14:24:00,937,220292
2025-07-26 14:25:00,1098,226514
2025-07-26 14:26:00,737,139532
2025-07-26 14:27:00,720,156269
2025-07-26 14:28:00,1135,302530
2025-07-26 14:29:00,810,192892
2025-07-26 14:30:00,956,191851
2025-07-26 14:31:00,1219,308731
2025-07-26 14:32:00,1075,263777
2025-07-26 14:33:00,872,166538
2025-07-26 14:34:00,1459,449074
2025-07-26 14:35:00,1019,213582
2025-07-26 14:36:00,871,166729
2025-07-26 14:37:00,1046,227234
2025-07-26 14:38:00,843,141791
2025-07-26 14:39:00,795,142362
2025-07-26 14:40:00,1023,237731
2025-07-26 14:41:00,1068,191355
2025-07-26 14:42:00,1075,235413
2025-07-26 14:43:00,1089,215700
2025-07-26 14:44:00,1188,239497
2025-07-26 14:45:00,1023,188433
2025-07-26 14:46:00,1085,238826
2025-07-26 14:47:00,1077,207101
2025-07-26 14:48:00,784,175278
2025-07-26 14:49:00,973,206749
2025-07-26 14:50:00,932,197128
2025-07-26 14:51:00,854,196136
2025-07-26 14:52:00,827,195825
2025-07-26 14:53:00,1122,266689
2025-07-26 14:54:00,761,164760
2025-07-26 14:55:00,783,171457
2025-07-26 14:56:00,725,146184
2025-07-26 14:57:00,1052,407802
2025-07-26 14:58:00,992,247029
2025-07-26 14:59:00,1027,257844
2025-07-26 15:00:00,822,175167
2025-07-26 15:01:00,906,217950
2025-07-26 15:02:00,917,216352
2025-07-26 15:03:00,1149,243184
2025-07-26 15:04:00,1239,398265
2025-07-26 15:05:00,1402,439226
2025-07-26 15:06:00,1068,339982
2025-07-26 15:07:00,980,216886
2025-07-26 15:08:00,1134,254394
2025-07-26 15:09:00,1228,349732
2025-07-26 15:10:00,1021,231224
2025-07-26 15:11:00,977,209002
2025-07-26 15:12:00,871,168039
2025-07-26 15:13:00,1005,212864
2025-07-26 15:14:00,1252,371617
2025-07-26 15:15:00,923,181015
2025-07-26 15:16:00,1114,283735
2025-07-26 15:17:00,946,187907
2025-07-26 15:18:00,811,150273
2025-07-26 15:19:00,772,162429
2025-07-26 15:20:00,859,218434
2025-07-26 15:21:00,1036,231615
2025-07-26 15:22:00,895,217043
2025-07-26 15:23:00,803,179795
2025-07-26 15:24:00,989,230921
2025-07-26 15:25:00,841,164584
2025-07-26 15:26:00,643,116664
2025-07-26 15:27:00,753,171169
2025-07-26 15:28:00,947,253479
2025-07-26 15:29:00,701,133515
2025-07-26 15:30:00,772,172122
2025-07-26 15:31:00,797,182092
2025-07-26 15:32:00,1026,244667
2025-07-26 15:33:00,932,201514
2025-07-26 15:34:00,1126,253877
2025-07-26 15:35:00,861,169287
2025-07-26 15:36:00,871,172966
2025-07-26 15:37:00,894,164130
2025-07-26 15:38:00,848,163496
2025-07-26 15:39:00,822,161973
2025-07-26 15:40:00,961,205211
2025-07-26 15:41:00,917,197067
2025-07-26 15:42:00,929,198857
2025-07-26 15:43:00,1076,265584
2025-07-26 15:44:00,1004,215061
2025-07-26 15:45:00,965,210062
2025-07-26 15:46:00,999,223589
2025-07-26 15:47:00,942,192145
2025-07-26 15:48:00,790,150774
2025-07-26 15:49:00,956,213458
2025-07-26 15:50:00,1056,226300
2025-07-26 15:51:00,860,179846
2025-07-26 15:52:00,845,201359
2025-07-26 15:53:00,965,261371
2025-07-26 15:54:00,688,133721
2025-07-26 15:55:00,965,251211
2025-07-26 15:56:00,649,124930
2025-07-26 15:57:00,808,191870
2025-07-26 15:58:00,878,223250
2025-07-26 15:59:00,809,180569
2025-07-26 16:00:00,835,189241
2025-07-26 16:01:00,957,258723
2025-07-26 16:02:00,955,195045
2025-07-26 16:03:00,836,156518
2025-07-26 16:04:00,1035,249534
2025-07-26 16:05:00,938,205525
2025-07-26 16:06:00,1288,365887
2025-07-26 16:07:00,1056,212633
2025-07-26 16:08:00,888,152896
2025-07-26 16:09:00,1097,263766
2025-07-26 16:10:00,1095,235838
2025-07-26 16:11:00,936,193990
2025-07-26 16:12:00,1024,200562
2025-07-26 16:13:00,1087,253917
2025-07-26 16:14:00,1270,314882
2025-07-26 16:15:00,833,170432
2025-07-26 16:16:00,897,193639
2025-07-26 16:17:00,1971,1411487
2025-07-26 16:18:00,846,153566
2025-07-26 16:19:00,794,178032
2025-07-26 16:20:00,833,182177
2025-07-26 16:21:00,1013,238495
2025-07-26 16:22:00,823,196644
2025-07-26 16:23:00,780,171126
2025-07-26 16:24:00,844,196925
2025-07-26 16:25:00,894,223046
2025-07-26 16:26:00,900,269120
2025-07-26 16:27:00,854,190940
2025-07-26 16:28:00,970,222421
2025-07-26 16:29:00,771,153702
2025-07-26 16:30:00,757,169423
2025-07-26 16:31:00,1084,268560
2025-07-26 16:32:00,1004,206809
2025-07-26 16:33:00,1037,249406
2025-07-26 16:34:00,1181,297491
2025-07-26 16:35:00,903,193696
2025-07-26 16:36:00,1052,192901
2025-07-26 16:37:00,950,206605
2025-07-26 16:38:00,772,129744
2025-07-26 16:39:00,920,193608
2025-07-26 16:40:00,1148,315108
2025-07-26 16:41:00,1144,330638
2025-07-26 16:42:00,883,190425
2025-07-26 16:43:00,1088,263921
2025-07-26 16:44:00,1103,250985
2025-07-26 16:45:00,883,185046
2025-07-26 16:46:00,1060,249675
2025-07-26 16:47:00,1164,292455
2025-07-26 16:48:00,822,155873
2025-07-26 16:49:00,719,148281
2025-07-26 16:50:00,717,147281
2025-07-26 16:51:00,955,187488
2025-07-26 16:52:00,850,200144
2025-07-26 16:53:00,944,215227
2025-07-26 16:54:00,971,316185
2025-07-26 16:55:00,878,217660
2025-07-26 16:56:00,620,96517
2025-07-26 16:57:00,1012,230112
2025-07-26 16:58:00,860,203080
2025-07-26 16:59:00,766,159959
2025-07-26 17:00:00,746,169988
2025-07-26 17:01:00,1114,265478
2025-07-26 17:02:00,831,143710
2025-07-26 17:03:00,919,199746
2025-07-26 17:04:00,1105,259830
2025-07-26 17:05:00,825,156054
2025-07-26 17:06:00,1228,285438
2025-07-26 17:07:00,872,173655
2025-07-26 17:08:00,1464,802748
2025-07-26 17:09:00,1106,254015
2025-07-26 17:10:00,1203,292431
2025-07-26 17:11:00,1008,193703
2025-07-26 17:12:00,1165,282059
2025-07-26 17:13:00,1238,299473
2025-07-26 17:14:00,1091,240902
2025-07-26 17:15:00,943,205352
2025-07-26 17:16:00,1174,296031
2025-07-26 17:17:00,937,197193
2025-07-26 17:18:00,1167,250478
2025-07-26 17:19:00,934,199745
2025-07-26 17:20:00,843,147929
2025-07-26 17:21:00,866,214048
2025-07-26 17:22:00,969,256441
2025-07-26 17:23:00,939,269168
2025-07-26 17:24:00,829,180811
2025-07-26 17:25:00,821,197928
2025-07-26 17:26:00,933,246110
2025-07-26 17:27:00,834,217676
2025-07-26 17:28:00,924,231241
2025-07-26 17:29:00,1128,290447
2025-07-26 17:30:00,971,277128
2025-07-26 17:31:00,844,195331
2025-07-26 17:32:00,958,216525
2025-07-26 17:33:00,969,239546
2025-07-26 17:34:00,1110,289638
2025-07-26 17:35:00,1106,225581
2025-07-26 17:36:00,926,180694
2025-07-26 17:37:00,883,186520
2025-07-26 17:38:00,885,163647
2025-07-26 17:39:00,869,178790
2025-07-26 17:40:00,1200,312407
2025-07-26 17:41:00,956,207870
2025-07-26 17:42:00,1062,242218
2025-07-26 17:43:00,983,249543
2025-07-26 17:44:00,899,175470
2025-07-26 17:45:00,918,202399
2025-07-26 17:46:00,1172,279950
2025-07-26 17:47:00,850,178769
2025-07-26 17:48:00,932,201513
2025-07-26 17:49:00,863,178395
2025-07-26 17:50:00,958,256041
2025-07-26 17:51:00,963,190416
2025-07-26 17:52:00,1096,298926
2025-07-26 17:53:00,860,207297
2025-07-26 17:54:00,876,213779
2025-07-26 17:55:00,780,168075
2025-07-26 17:56:00,722,150835
2025-07-26 17:57:00,1055,251998
2025-07-26 17:58:00,967,243495
2025-07-26 17:59:00,1020,275561
2025-07-26 18:00:00,785,196231
2025-07-26 18:01:00,8701,9846354
2025-07-26 18:02:00,1142,316520
2025-07-26 18:03:00,1123,252492
2025-07-26 18:04:00,4172,4077114
2025-07-26 18:05:00,963,199904
2025-07-26 18:06:00,966,208644
2025-07-26 18:07:00,1053,270100
2025-07-26 18:08:00,869,184044
2025-07-26 18:09:00,939,235485
2025-07-26 18:10:00,1007,245213
2025-07-26 18:11:00,860,167670
2025-07-26 18:12:00,1132,234574
2025-07-26 18:13:00,1099,248804
2025-07-26 18:14:00,1138,274799
2025-07-26 18:15:00,932,201409
2025-07-26 18:16:00,1127,289497
2025-07-26 18:17:00,891,177956
2025-07-26 18:18:00,951,225558
2025-07-26 18:19:00,926,179990
2025-07-26 18:20:00,1288,304543
2025-07-26 18:21:00,1033,223571
2025-07-26 18:22:00,898,217888
2025-07-26 18:23:00,1141,308675
2025-07-26 18:24:00,997,224799
2025-07-26 18:25:00,818,184462
2025-07-26 18:26:00,957,238500
2025-07-26 18:27:00,898,239574
2025-07-26 18:28:00,926,230309
2025-07-26 18:29:00,1036,292193
2025-07-26 18:30:00,877,223821
2025-07-26 18:31:00,917,226949
2025-07-26 18:32:00,1055,243207
2025-07-26 18:33:00,1200,367677
2025-07-26 18:34:00,1249,345255
2025-07-26 18:35:00,851,172027
2025-07-26 18:36:00,1113,260776
2025-07-26 18:37:00,1109,266171
2025-07-26 18:38:00,978,234507
2025-07-26 18:39:00,1015,222124
2025-07-26 18:40:00,1051,265446
2025-07-26 18:41:00,857,178373
2025-07-26 18:42:00,1237,334189
2025-07-26 18:43:00,1169,263530
2025-07-26 18:44:00,1678,927543
2025-07-26 18:45:00,956,195719
2025-07-26 18:46:00,1227,327347
2025-07-26 18:47:00,985,208233
2025-07-26 18:48:00,1143,245274
2025-07-26 18:49:00,1064,242104
2025-07-26 18:50:00,967,202282
2025-07-26 18:51:00,1188,280536
2025-07-26 18:52:00,878,216280
2025-07-26 18:53:00,993,265789
2025-07-26 18:54:00,959,208113
2025-07-26 18:55:00,738,162155
2025-07-26 18:56:00,815,168955
2025-07-26 18:57:00,890,240058
2025-07-26 18:58:00,1034,267059
2025-07-26 18:59:00,1200,269842
2025-07-26 19:00:00,860,208799
2025-07-26 19:01:00,1082,300082
2025-07-26 19:02:00,1257,470057
2025-07-26 19:03:00,1274,303087
2025-07-26 19:04:00,1126,286408
2025-07-26 19:05:00,1068,258326
2025-07-26 19:06:00,1002,190304
2025-07-26 19:07:00,1112,286585
2025-07-26 19:08:00,1197,301097
2025-07-26 19:09:00,851,176059
2025-07-26 19:10:00,1226,288359
2025-07-26 19:11:00,990,225849
2025-07-26 19:12:00,841,165604
2025-07-26 19:13:00,1158,276671
2025-07-26 19:14:00,1237,272962
2025-07-26 19:15:00,870,167587
2025-07-26 19:16:00,1045,244831
2025-07-26 19:17:00,920,198825
2025-07-26 19:18:00,879,173388
2025-07-26 19:19:00,886,217547
2025-07-26 19:20:00,941,202700
2025-07-26 19:21:00,856,186300
2025-07-26 19:22:00,876,222787
2025-07-26 19:23:00,882,229804
2025-07-26 19:24:00,885,227182
2025-07-26 19:25:00,989,247262
2025-07-26 19:26:00,761,167538
2025-07-26 19:27:00,847,204063
2025-07-26 19:28:00,820,210787
2025-07-26 19:29:00,803,162476
2025-07-26 19:30:00,755,163195
2025-07-26 19:31:00,1054,263163
2025-07-26 19:32:00,755,142826
2025-07-26 19:33:00,979,225910
2025-07-26 19:34:00,1239,293672
2025-07-26 19:35:00,1110,240088
2025-07-26 19:36:00,922,162834
2025-07-26 19:37:00,1169,280544
2025-07-26 19:38:00,821,156740
2025-07-26 19:39:00,1116,212981
2025-07-26 19:40:00,949,179878
2025-07-26 19:41:00,1009,260462
2025-07-26 19:42:00,804,142758
2025-07-26 19:43:00,1092,266701
2025-07-26 19:44:00,920,169500
2025-07-26 19:45:00,908,190959
2025-07-26 19:46:00,1037,215890
2025-07-26 19:47:00,883,154215
2025-07-26 19:48:00,1030,196773
2025-07-26 19:49:00,1000,220436
2025-07-26 19:50:00,969,234390
2025-07-26 19:51:00,715,137757
2025-07-26 19:52:00,706,149320
2025-07-26 19:53:00,980,244352
2025-07-26 19:54:00,772,177894
2025-07-26 19:55:00,770,160058
2025-07-26 19:56:00,784,172333
2025-07-26 19:57:00,768,173446
2025-07-26 19:58:00,749,165322
2025-07-26 19:59:00,842,190504
2025-07-26 20:00:00,800,185521
2025-07-26 20:01:00,827,197384
2025-07-26 20:02:00,724,143156
2025-07-26 20:03:00,993,245040
2025-07-26 20:04:00,1308,310639
2025-07-26 20:05:00,1220,304895
2025-07-26 20:06:00,949,187801
2025-07-26 20:07:00,900,186933
2025-07-26 20:08:00,835,151872
2025-07-26 20:09:00,1222,328429
2025-07-26 20:10:00,901,179645
2025-07-26 20:11:00,786,146226
2025-07-26 20:12:00,868,166170
2025-07-26 20:13:00,976,200676
2025-07-26 20:14:00,1098,247178
2025-07-26 20:15:00,988,211302
2025-07-26 20:16:00,1139,242745
2025-07-26 20:17:00,938,179204
2025-07-26 20:18:00,815,148534
2025-07-26 20:19:00,954,208168
2025-07-26 20:20:00,922,201105
2025-07-26 20:21:00,956,196749
2025-07-26 20:22:00,831,183995
2025-07-26 20:23:00,879,228512
2025-07-26 20:24:00,814,173081
2025-07-26 20:25:00,841,205359
2025-07-26 20:26:00,861,218886
